Site code,Site name,Island,Habitat (general),Year,Month,Sampling method,Sample number,Sample code,MF,Species,Family,Order (new),Class,N/E/I,Trophic,Adults
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S07,PTS-TURQ-S07,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S07,PTS-TURQ-S07,330,Meioneta fuscipalpa (C.L. Koch),Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S07,PTS-TURQ-S07,395,Psylliodes marcidus (Illiger),Chrysomelidae,Coleoptera,Insecta,N,H,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S07,PTS-TURQ-S07,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,6
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S09,PTS-TURQ-S09,56,Forficula auricularia Linnaeus,Forficulidae,Dermaptera,Insecta,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S09,PTS-TURQ-S09,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,15
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S09,PTS-TURQ-S09,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S09,PTS-TURQ-S09,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S09,PTS-TURQ-S09,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S11,PTS-TURQ-S11,52,Cordalia obscura (Gravenhorst),Staphylinidae,Coleoptera,Insecta,I,P,2
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S11,PTS-TURQ-S11,66,Amischa analis (Gravenhorst),Staphylinidae,Coleoptera,Insecta,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S11,PTS-TURQ-S11,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,3
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S11,PTS-TURQ-S11,260,Prinerigone vagans (Audouin),Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S11,PTS-TURQ-S11,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,7
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S11,PTS-TURQ-S11,653,Oecobius navus Blackwall,Oecobiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S13,PTS-TURQ-S13,145,Cryptophagus sp.1,Cryptophagidae,Coleoptera,Insecta,I,S,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S13,PTS-TURQ-S13,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,3
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S13,PTS-TURQ-S13,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,2
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S13,PTS-TURQ-S13,330,Meioneta fuscipalpa (C.L. Koch),Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S13,PTS-TURQ-S13,1006,Lithobius sp.2,Lithobiidae,Lithobiomorpha ,Chilopoda,N?,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S15,PTS-TURQ-S15,56,Forficula auricularia Linnaeus,Forficulidae,Dermaptera,Insecta,I,P,3
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S15,PTS-TURQ-S15,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,9
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S15,PTS-TURQ-S15,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,9
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S17,PTS-TURQ-S17,66,Amischa analis (Gravenhorst),Staphylinidae,Coleoptera,Insecta,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S17,PTS-TURQ-S17,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S17,PTS-TURQ-S17,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S17,PTS-TURQ-S17,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,2
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S17,PTS-TURQ-S17,260,Prinerigone vagans (Audouin),Linyphiidae,Araneae,Arachnida,I,P,2
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S17,PTS-TURQ-S17,385,Calosoma olivieri Dejean,Carabidae,Coleoptera,Insecta,N,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S17,PTS-TURQ-S17,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,3
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S17,PTS-TURQ-S17,935,Sitona cinnamomeus Allard,Curculionidae,Coleoptera,Insecta,I,H,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S17,PTS-TURQ-S17,1006,Lithobius sp.2,Lithobiidae,Lithobiomorpha ,Chilopoda,N?,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S19,PTS-TURQ-S19,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,9
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S19,PTS-TURQ-S19,330,Meioneta fuscipalpa (C.L. Koch),Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S21,PTS-TURQ-S21,56,Forficula auricularia Linnaeus,Forficulidae,Dermaptera,Insecta,I,P,2
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S21,PTS-TURQ-S21,66,Amischa analis (Gravenhorst),Staphylinidae,Coleoptera,Insecta,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S21,PTS-TURQ-S21,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,5
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S21,PTS-TURQ-S21,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S21,PTS-TURQ-S21,237,Xyleborinus alni Nijima,Curculionidae,Coleoptera,Insecta,I,H,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S21,PTS-TURQ-S21,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,5
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S21,PTS-TURQ-S21,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,5
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S23,PTS-TURQ-S23,56,Forficula auricularia Linnaeus,Forficulidae,Dermaptera,Insecta,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S23,PTS-TURQ-S23,145,Cryptophagus sp.1,Cryptophagidae,Coleoptera,Insecta,I,S,2
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S23,PTS-TURQ-S23,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,14
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S23,PTS-TURQ-S23,330,Meioneta fuscipalpa (C.L. Koch),Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S25,PTS-TURQ-S25,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,19
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S25,PTS-TURQ-S25,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,2
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S27,PTS-TURQ-S27,56,Forficula auricularia Linnaeus,Forficulidae,Dermaptera,Insecta,I,P,3
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S27,PTS-TURQ-S27,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,3
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S27,PTS-TURQ-S27,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,3
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S27,PTS-TURQ-S27,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S27,PTS-TURQ-S27,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,14
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S29,PTS-TURQ-S29,66,Amischa analis (Gravenhorst),Staphylinidae,Coleoptera,Insecta,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S29,PTS-TURQ-S29,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,21
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S29,PTS-TURQ-S29,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,3
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S29,PTS-TURQ-S29,330,Meioneta fuscipalpa (C.L. Koch),Linyphiidae,Araneae,Arachnida,I,P,2
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S02,PTS-ETHY-S02,17,Pardosa acorensis Simon,Lycosidae,Araneae,Arachnida,E ,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S02,PTS-ETHY-S02,45,Anisodactylus binotatus (Fabricius),Carabidae,Coleoptera,Insecta,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S02,PTS-ETHY-S02,88,Ocypus olens (Muller),Staphylinidae,Coleoptera,Insecta,N,P,2
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S02,PTS-ETHY-S02,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,50
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S02,PTS-ETHY-S02,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,2
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S02,PTS-ETHY-S02,245,Eumodicogryllus bordigalensis (Latreille),Gryllidae,Orthoptera,Insecta,I,S,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S02,PTS-ETHY-S02,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,5
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S02,PTS-ETHY-S02,262,Rugilus orbiculatus orbiculatus (Paykull),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S02,PTS-ETHY-S02,890,Euscelidius variegatus (Kirschbaum),Cicadellidae,Hemiptera,Insecta,N,H,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S04,PTS-ETHY-S04,17,Pardosa acorensis Simon,Lycosidae,Araneae,Arachnida,E ,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S04,PTS-ETHY-S04,88,Ocypus olens (Muller),Staphylinidae,Coleoptera,Insecta,N,P,4
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S04,PTS-ETHY-S04,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,26
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S04,PTS-ETHY-S04,262,Rugilus orbiculatus orbiculatus (Paykull),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S06,PTS-ETHY-S06,24,Mermessus fradeorum (Berland),Linyphiidae,Araneae,Arachnida,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S06,PTS-ETHY-S06,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,20
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S06,PTS-ETHY-S06,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,2
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S06,PTS-ETHY-S06,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,4
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S06,PTS-ETHY-S06,266,Chaetocnema hortensis (Fourcroy),Chrysomelidae,Coleoptera,Insecta,I,H,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S10,PTS-ETHY-S10,74,Pseudoophonus rufipes (DeGeer),Carabidae,Coleoptera,Insecta,I,P/H,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S10,PTS-ETHY-S10,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,56
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S10,PTS-ETHY-S10,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S10,PTS-ETHY-S10,262,Rugilus orbiculatus orbiculatus (Paykull),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S10,PTS-ETHY-S10,1006,Lithobius sp.2,Lithobiidae,Lithobiomorpha ,Chilopoda,N?,P,2
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S12,PTS-ETHY-S12,21,Tenuiphantes tenuis (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S12,PTS-ETHY-S12,88,Ocypus olens (Muller),Staphylinidae,Coleoptera,Insecta,N,P,2
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S12,PTS-ETHY-S12,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,53
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S12,PTS-ETHY-S12,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S12,PTS-ETHY-S12,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S12,PTS-ETHY-S12,890,Euscelidius variegatus (Kirschbaum),Cicadellidae,Hemiptera,Insecta,N,H,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S12,PTS-ETHY-S12,1006,Lithobius sp.2,Lithobiidae,Lithobiomorpha ,Chilopoda,N?,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S14,PTS-ETHY-S14,17,Pardosa acorensis Simon,Lycosidae,Araneae,Arachnida,E ,P,2
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S14,PTS-ETHY-S14,21,Tenuiphantes tenuis (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S14,PTS-ETHY-S14,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,30
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S14,PTS-ETHY-S14,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,2
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S14,PTS-ETHY-S14,265,Xantholinus longiventris Heer,Staphylinidae,Coleoptera,Insecta,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S14,PTS-ETHY-S14,761,Pachygnatha degeeri Sundevall,Tetragnathidae,Araneae,Arachnida,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S18,PTS-ETHY-S18,88,Ocypus olens (Muller),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S18,PTS-ETHY-S18,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,70
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S18,PTS-ETHY-S18,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S18,PTS-ETHY-S18,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,6
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S18,PTS-ETHY-S18,262,Rugilus orbiculatus orbiculatus (Paykull),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S18,PTS-ETHY-S18,761,Pachygnatha degeeri Sundevall,Tetragnathidae,Araneae,Arachnida,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S18,PTS-ETHY-S18,1006,Lithobius sp.2,Lithobiidae,Lithobiomorpha ,Chilopoda,N?,P,2
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S20,PTS-ETHY-S20,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,41
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S20,PTS-ETHY-S20,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,3
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S22,PTS-ETHY-S22,74,Pseudoophonus rufipes (DeGeer),Carabidae,Coleoptera,Insecta,I,P/H,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S22,PTS-ETHY-S22,88,Ocypus olens (Muller),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S22,PTS-ETHY-S22,230,Nabis pseudoferus ibericus Remane,Nabidae,Hemiptera,Insecta,N,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S22,PTS-ETHY-S22,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,23
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S22,PTS-ETHY-S22,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S22,PTS-ETHY-S22,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S22,PTS-ETHY-S22,260,Prinerigone vagans (Audouin),Linyphiidae,Araneae,Arachnida,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S22,PTS-ETHY-S22,333,Ostearius melanopygius (O.P.-Cambridge),Linyphiidae,Araneae,Arachnida,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S22,PTS-ETHY-S22,1006,Lithobius sp.2,Lithobiidae,Lithobiomorpha ,Chilopoda,N?,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S24,PTS-ETHY-S24,32,Pterostichus vernalis (Panzer),Carabidae,Coleoptera,Insecta,I,P,2
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S24,PTS-ETHY-S24,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,27
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S24,PTS-ETHY-S24,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,2
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S24,PTS-ETHY-S24,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,4
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S24,PTS-ETHY-S24,260,Prinerigone vagans (Audouin),Linyphiidae,Araneae,Arachnida,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S24,PTS-ETHY-S24,262,Rugilus orbiculatus orbiculatus (Paykull),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S26,PTS-ETHY-S26,21,Tenuiphantes tenuis (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,2
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S26,PTS-ETHY-S26,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,33
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S26,PTS-ETHY-S26,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,2
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S26,PTS-ETHY-S26,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,2
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S26,PTS-ETHY-S26,262,Rugilus orbiculatus orbiculatus (Paykull),Staphylinidae,Coleoptera,Insecta,N,P,3
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S26,PTS-ETHY-S26,385,Calosoma olivieri Dejean,Carabidae,Coleoptera,Insecta,N,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S26,PTS-ETHY-S26,1043,Philonthus sp. 3,Staphylinidae,Coleoptera,Insecta,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S28,PTS-ETHY-S28,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,41
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S28,PTS-ETHY-S28,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,3
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S28,PTS-ETHY-S28,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S30,PTS-ETHY-S30,32,Pterostichus vernalis (Panzer),Carabidae,Coleoptera,Insecta,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S30,PTS-ETHY-S30,52,Cordalia obscura (Gravenhorst),Staphylinidae,Coleoptera,Insecta,I,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S30,PTS-ETHY-S30,88,Ocypus olens (Muller),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S30,PTS-ETHY-S30,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,27
TER-SANT-T-87,Santana,TER,Pasture - intensive,2005,October,Pitfall solution,S30,PTS-ETHY-S30,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
